ISO_639	L1_st	L1_log10_scaled	All_Users_scaled	All_Users_log10_scaled
xnb	-0.0909396429818988	-2.3388269053571267	-0.08166743558654352	-2.341046239085677
soq	-0.09083860997171746	-0.4930782619211023	-0.08160377516418096	-0.5026225724355747
knm	-0.09088509502933347	-0.6760895311919645	-0.08163306517935592	-0.6849075492593377
kmu	-0.09055723139287365	-0.09719695200030228	-0.08142647985108656	-0.1083123439377316
kne	-0.08406989193619706	0.7626829391811893	-0.07733883791029879	0.7481550564563577
kqn; kqn	-0.08098460050150622	0.8731327676632086	-0.07539481035443904	0.858166557416091
kpg	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
cak	-0.07403241046866953	1.0308397974204606	-0.07101426826190173	1.0152477162910554
gbd	-0.09093812090479102	-1.7051354113922161	-0.0816664765329493	-1.7098695921446212
kah	-0.0907423488789551	-0.2941016034367392	-0.08154312150443814	-0.30443556611187905
leu	-0.09069833205448685	-0.2341930878645025	-0.08151538671130788	-0.2447648014855289
kyj	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
kgv	-0.09092993459818431	-1.1849196306209182	-0.08166131837983442	-1.191718322449288
kpj	-0.09081392764023993	-0.4281159098415981	-0.08158822294373409	-0.4379180277897281
mjw	-0.0691782186114226	1.105991557445931	-0.06795566490734906	1.0901012315367906
krl; krl	-0.08968100862542146	0.2574026063951749	-0.08087437602522239	0.24487996242330293
kbn; kbn	-0.0869305741544424	0.6023277624142448	-0.07914134026009195	0.5884362599200027
kbj	-0.09089867031164611	-0.7609291543097203	-0.0816416189006017	-0.7694104806655356
ktn	-0.09093116871475819	-1.2245028144235157	-0.08166209599085676	-1.2311444177428417
yuj	-0.09088591777371606	-0.6805976405511754	-0.08163358358670415	-0.6893977678854186
bbv	-0.09091841617682814	-0.9553645377195391	-0.08165406067695921	-0.9630742342681736
kyh	-0.09093931388414576	-2.054318656825803	-0.08166722822360423	-2.0576670805435597
kas; kas	0.20240970207962958	1.8805166302576508	0.103170600743132	1.8615525498594383
kkz	-0.09093914933526925	-1.9744417308430993	-0.08166712454213458	-1.9781071514773294
tmb	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
kaf	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
pss	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
zku	-0.09093980753077532	-2.818044986908612	-0.08166616548854036	-1.6353364490971392
bpp	-0.09092129578216718	-0.9983254243989566	-0.08165587510267801	-1.005864627799053
ckv	-0.09093692792543627	-1.5488110157426052	-0.08166572484229437	-1.5541655803014829
xaw	-0.09093960184467967	-2.2845397620027494	-0.08166740966617611	-2.286974537886037
pdu	-0.08546855738659023	0.6949010667502307	-0.07822013040228855	0.6806421809139129
gyd	-0.09093947843302229	-2.163810524955144	-0.08166733190507387	-2.1667244228802653
khz	-0.09014174547966862	0.12171327738482185	-0.08116468414023079	0.1097291255790597
ksx	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
kec	-0.09069010461066102	-0.22421878612671645	-0.08151020263782559	-0.23483008343046416
khy	-0.08435785247010154	0.7499331516928871	-0.07752028048217903	0.7354558673513778
sbc	-0.09087974719084667	-0.6483415720930218	-0.08162969553159244	-0.6572697097896193
ify	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
kyo	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
xem	-0.090487298120354	-0.047214541161053475	-0.08138241522648708	-0.05852829163468109
dmo	-0.09079418177505791	-0.3847426888774869	-0.08157578116737658	-0.3947169363503074
kyq	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
kns; kns	-0.09092915299102086	-1.1623245874160608	-0.0816608258928536	-1.1692129491827188
dgl; xnz	-0.08600334123526998	0.6642750151296233	-0.07855709517863757	0.6501376708249563
xxk	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
hhr	-0.09019111014262368	0.10270219838693051	-0.08119578858112454	0.09079349331809547
ker; ker	-0.08886237796475016	0.4065660527640879	-0.08035856071373428	0.39345144369130897
kvr	-0.08024413055718041	0.894494784234868	-0.0749282437410327	0.8794437973980211
xes	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
ket	-0.09093116871475819	-1.2245028144235157	-0.08166209599085676	-1.2311444177428417
xkv	-0.08824943339972491	0.48354892708471053	-0.07997234723930347	0.4701288063327994
kjh; kjh	-0.08918695062367964	0.3559832352769168	-0.08056307241261072	0.34306936749422506
klr	-0.09034331785340176	0.03503473184937348	-0.08126136711067554	0.04640695284977401
khg; khg	-0.03415810396672513	1.3915583554609015	-0.0458896561299703	1.3745347386382185
kjm	-0.0903721139067922	0.020302842146081326	-0.08130983819773498	0.008721144426695316
ogo	-0.0739501360304111	1.0322852090580705	-0.0709624275270788	1.016687391716029
khr; khr	-0.07867104329767938	0.9353516467282454	-0.07393663416533976	0.9201544268066962
kfw	-0.09088221542399443	-0.6608278852327916	-0.08163125075363713	-0.6697064701616187
kha	-0.04774572744510359	1.31011926172859	-0.05445115348597665	1.2934188413894463
nkh	-0.08922849921500013	0.3488406212656004	-0.08058925198369629	0.33595509942373314
kjj	-0.09085136250964751	-0.5331664741547614	-0.08161181047807853	-0.5425516919211258
kjg; kjg; kjg; kjg	-0.058270684959312265	1.2269644143553036	-0.06108287948819955	1.210593999582634
cnk; cnk	-0.0883070255065058	0.4771058554925176	-0.08000863575367952	0.4637113045006118
khv	-0.0908682287694905	-0.5961336600204625	-0.08162243782871723	-0.6052689883035642
quc	-0.04774572744510359	1.31011926172859	-0.05445115348597665	1.2934188413894463
kik	0.24432852837229577	1.9202866947819328	0.12958345513541317	1.901164784226049
kij	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
kqr	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
kig	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
mji; mji; mji	-0.07553391896688573	1.0031482387496107	-0.07196036167242015	0.9876660534205635
kia	-0.09030629435618547	0.05296399460616374	-0.08126836560987663	0.04125267892150256
krj	-0.07312739164782688	1.0463660468591454	-0.07044402017884954	1.0307123487717023
kfk	-0.08750073601157327	0.556653103312998	-0.07911179104124288	0.5918851418418847
kio	-0.09092335264312364	-1.0333133896870443	-0.08165717112104859	-1.0407137410097285
sgc	-0.012367718993981975	1.4882698058654829	-0.032159637512118165	1.4708623831916263
kla	-0.09093980753077532	-2.818044986908612	-0.0816673837458087	-2.2412575659277474
kpw	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
kfa	-0.08625016455004525	0.6490023141690063	-0.07871261738310635	0.634925580598305
kpm	-0.08411102915532627	0.7608946266161679	-0.07736475827771025	0.7463738409292083
nkd	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
kqi	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
ktd	-0.09093914933526925	-1.9744417308430993	-0.08166712454213458	-1.9781071514773294
kkk	-0.09089044286782026	-0.7066915913293388	-0.08163643482711941	-0.715388163076865
kvv	-0.09063539210921916	-0.16523597798380849	-0.08147572854916835	-0.17608135250167298
klc	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
biw	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
kol	-0.090737001040468307	-0.28614631281824793	-0.08153975185667466	-0.29651184659561397
klx	-0.09090072717260257	-0.776186330618326	-0.08164291491897228	-0.7846071078507942
tyn	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
bkm	-0.08135483547366912	0.8618481197291072	-0.0756280936611422	0.8469266933611211
kpv	-0.08452240134661838	0.7423946971303949	-0.07762396195182489	0.7279473296493791
koi	-0.0883440490037221	0.47288902301578356	-0.08003196408434983	0.45951120680524254
kmm	-0.09031863552192423	0.047106715665990076	-0.08127614172010007	0.03541864498406426
kmw	-0.07448491987909085	1.022762122739122	-0.07129939230342783	1.0072020984012715
kxw	-0.0909151251992978	-0.9128317659055508	-0.0816519870475663	-0.9207102566002823
knn	-8.492976378028446e-4	1.5290021554322026	-0.024901934636908426	1.5114330837082042
kxc	-0.08098460050150622	0.8731327676632086	-0.07524810107489016	0.8650230400595661
nbe; nbe	-0.08082005162498937	0.8780140854266542	-0.07529112888479318	0.8630285033439244
koo	-0.05420427084838974	1.2618952610200416	-0.058520651169576395	1.245386220849032
kng; kng; kng	0.16561245956855017	1.8406078426987982	0.20958666915089483	1.996409127518863
ozm	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
kqy	-0.08448126412748917	0.7442972788929789	-0.07753661031364825	0.7342858123334564
kpr	-0.09079047942533629	-0.37726936178347314	-0.08157344833430956	-0.38727326765407816
kor; kor; kor; kor; kor; kor; kor	3.2296729754668028	2.6030308096360844	2.0106348863322734	2.581199383453673
coe	-0.09085341937060398	-0.5401695000440186	-0.0816131064964491	-0.5495269258343455
kfq	-0.061033049223838794	1.2006590263813666	-0.06282343215987932	1.1843930062980492
kfz; kfz	-0.08263008926667466	0.8193376185740727	-0.07643162505089757	0.8045848979695859
khe	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
kqj	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
kfd	-0.09036388646296636	0.024586851523015704	-0.08130465412425268	0.01298815242624913
kkl	-0.09084519192677813	-0.5130945278901481	-0.0816079224229668	-0.5225594025160527
kos	-0.09066747914013994	-0.19839656110999565	-0.08149594643574928	-0.209110335638625
kfe	-0.09090154991698515	-0.7825150478315732	-0.08164343332632051	-0.7909107091270278
eko	-0.08518059685268575	0.7101737863668762	-0.07803868783040831	0.6958542897225551
kqb	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
kvc	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
kff	-0.07222237282698424	1.0611226561837899	-0.06987377209579734	1.045410395506513
khq	-0.08271236370493308	0.81637487319454	-0.0764834657857205	0.8016339104430007
ses	-0.07325080330521451	1.044295904717676	-0.07052178128108393	1.0286504221276054
kqd	-0.09090689775547195	-0.8272968929181976	-0.081646802974084	-0.8355148344700365
kqq	-0.09093939615858403	-2.1040598350030626	-0.08166728006433906	-2.1072108575325545
ksi	-0.09092252989874106	-1.0188212382286794	-0.08165665271370036	-1.0262791026224896
kgo	-0.08892408379344398	0.39758801732362437	-0.08039744126485146	0.3845090381842161
kry	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
kua; kua	-0.0371323249097671	1.375538671342803	-0.046726883997360566	1.3675122284018535
ksd	-0.08600334123526998	0.6642750151296233	-0.07803868783040831	0.6958542897225551
uki	-0.06045712815602984	1.2063384402769965	-0.06246054701611883	1.1900498810602544
kui	-0.0908941452175419	-0.7298849239220329	-0.08163876766018645	-0.7384894513798701
gvn	-0.09092664362065397	-1.099569908469099	-0.0816592447504415	-1.1067073163711174
uun	-0.09093972525633706	-2.4909277559318777	-0.08166748742727835	-2.492543467274714
kle	-0.08957405185568551	0.28168371975273876	-0.08077095375925065	0.28122823344970493
nee	-0.09089496796192448	-0.7352938816598645	-0.08163928606753468	-0.7438769433076053
kue	-0.08620902733091604	0.6516027877715392	-0.07868669701569489	0.6375157340476368
kgs	-0.09093610518105369	-1.4749143062152694	-0.08166520643494614	-1.480562134802144
zum; zum	-0.09069175009942618	-0.22618709562684902	-0.0815104618414997	-0.23531899431433365
kun; kun	-0.08088463705902223	0.8761076974038519	-0.07532819501019158	0.8612994972676048
wlg	-0.0909379563559145	-1.6780481154547529	-0.08166637285147965	-1.682889793950494
kup	-0.0906024823339158	-0.13467412205060963	-0.08145499225523917	-0.1456407833352511
kjn	-0.09093951957024142	-2.198881005121227	-0.0816673578254413	-2.201655723503131
kto	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
mkn	-0.08271236370493308	0.81637487319454	-0.07259541067400099	0.9676003618953978
vku	-0.09093939615858403	-2.1040598350030626	-0.08166728006433906	-2.1072108575325545
xkz	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
kru; kru; kru; kru; xis	0.0032520831093795096	1.5422579791297426	-0.02229978895247162	1.5247256594960583
ksg	-0.0908892087512464	-0.6993452910160093	-0.08163565721609707	-0.7080710170470558
kgg	-0.09093622859271108	-1.4848958532156777	-0.08166528419604838	-1.4905040693665226
kub; kub	-0.08898167590022486	0.38895701387699644	-0.08043372977922751	0.3759122874513098
kut; kut	-0.09092972891208867	-1.178805351398643	-0.08166118877799736	-1.185628308152535
kxv	-0.08369965696403416	0.7783120589398913	-0.07710555460359562	0.7637221510092853
kdt; kdt; kdt	-0.0721565532763775	1.0621678675495976	-0.069832299507939	1.0464514588811962
kwd	-0.09039679623826974	0.007068091130830973	-0.08132539041818185	-0.004461083595080857
kmq	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
tnk	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
kwf	-0.089606961630988885	0.274421265643131	-0.08082771936388176	0.26183108198520144
xwa	-0.09093877910029709	-1.8479306628966743	-0.08166689125882788	-1.8520981511548822
xwg	-0.09072959634102505	-0.2754708239701156	-0.08153508619054059	-0.285878724138089
kmo	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
xuu; xuu; xuu; xuu	-0.09068887049408714	-0.22275104604328821	-0.08150942502680325	-0.23336816817160083
kgy; kgy	-0.0909151251992978	-0.9128317659055508	-0.0816519870475663	-0.9207102566002823
gdm	-0.09090895461642841	-0.8464887752038645	-0.08164809899245458	-0.8546305524888512
lbb	-0.09093363694790593	-1.3241251535122138	-0.08166365121290145	-1.3303713989241783
mwi	-0.0908945565897332	-0.7325771207016911	-0.08163902686386056	-0.7411709639967717
lbt; lbt	-0.09072589399130342	-0.2702732629469478	-0.08153275335747356	-0.2807017899830344
laf	-0.09072836222445117	-0.2737282032995993	-0.08153430857951825	-0.2841430191741093
kot	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
lhi; lhi; lhi; lhi	-0.08291804980057914	0.8088364090887296	-0.07661306762277782	0.7941253632355572
lhu; lhu; lhu; lhu; lhu	-0.06869074256474146	1.112587872239828	-0.06764850855352321	1.0966713684147997
lji	-0.09092787773722785	-1.128784984325785	-0.08166002236146384	-1.1358064502477234
lbe	-0.08493377353791048	0.7226687463532372	-0.07788316562593953	0.7082996626255574
leb	-0.07641836917816378	0.9855439000001576	-0.07251764957176661	0.9701315786653923
nrz	-0.09087645621331633	-0.6324681303701314	-0.08162762190219952	-0.6414592628805386
slp	-0.08353510808751731	0.7850034250859299	-0.07700187313394977	0.7703869620217957
hia	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
lmn	0.11803726564561745	1.7795359741913968	0.05000792718222067	1.7609726422722054
lai; lai; lai	-0.08654223880586265	0.6298554665855989	-0.07889665199172774	0.6158547185585256
lmy	-0.08991137705254504	0.19722131259541675	-0.08101953008272658	0.18493750210804855
lmu	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
lmk	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
lmg	-0.09068763637751326	-0.2212905054986949	-0.0815086474157809	-0.23191342387972155
ldm	-0.08838518622285131	0.4681325292344084	-0.08005788445176129	0.4547735894871685
lag	-0.07567789923383797	1.000352404719551	-0.07205108295836027	0.9848813148446112
laj	-0.003317530785555515	1.5207306569476011	-0.026457156681596226	1.5031944112178677
lao; lao; lao	0.051534837201334664	1.6654778483158432	0.028841355154019695	1.7089998781995994
lrg	-0.09093923160970752	-2.0117096743803926	-0.08166717638286941	-2.015227194691228
lrt	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
lbz	-0.09093713361153193	-1.5705546100972003	-0.08166585444413142	-1.5758228837494284
lsi; lsi	-0.08963164396246641	0.2688557641769247	-0.08084327158432864	0.2562876675833346
ltg; lvs	-0.026354373497913773	1.429901647504147	-0.028997352687919635	1.4892253866482148
llu	-0.09024458852749165	0.08063744233222038	-0.08122948505875945	0.06881630272169548
lbo	-0.08861966837188781	0.43946611238247746	-0.08020563054600664	0.4262209372254068
brb; brb; brb; krr; krv	-0.088374901918069	0.4693287950069638	-0.08005140435990843	0.455965107799096
lvk	-0.09086658328072532	-0.5893700543789874	-0.08162140101402077	-0.5985322244828805
lzz; lzz	-0.09007592592906188	0.1453089995893615	-0.08112321155237244	0.13323120658385637
lec	-0.09093898478639274	-1.9115234053213443	-0.08166702086066494	-1.9154385215332985
lea	-0.07448491987909085	1.022762122739122	-0.07129939230342783	1.0072020984012715
lgm	-0.08909274639187374	0.371570000554912	-0.08050371477123847	0.35859427565303187
lpa	-0.09092335264312364	-1.0333133896870443	-0.08165717112104859	-1.0407137410097285
lle	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
lln	-0.08987023983341583	0.2088990154378374	-0.08099360971531512	0.19656886120667838
leq	-0.09086740602510791	-0.5927326529094026	-0.081621919421369	-0.6018814783164089
lrz	-0.09093972525633706	-2.4909277559318777	-0.08166748742727835	-2.492543467274714
tnl	-0.09046672951078939	-0.033979986263322756	-0.08136945504278134	-0.04534625895211908
led	-0.06008689318386694	1.2099331060998644	-0.062227263709415656	1.1936302812116837
lgr	-0.0903721139067922	0.020302842146081326	-0.08130983819773498	0.008721144426695316
lep; lep; lep	-0.08856618998701983	0.4462512373750852	-0.08016597238386709	0.43415894583070813
les	-0.08888294657431477	0.40360335160448524	-0.08037152089744	0.3905005002091641
lti	-0.0906226395712891	-0.15301827278047125	-0.08146769323527078	-0.16391213407756752
lww	-0.09084930564869105	-0.5263243777107687	-0.08161051445970795	-0.5357367487939173
lwt	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
lez; lez	-0.06646316214889467	1.1409994281888034	-0.06624492065819247	1.124970171206124
njn	-0.0888911740181406	0.40240996736799745	-0.0803767049709223	0.3893118519977359
liz	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
ayl; ayl; ayl	0.10215829906174194	1.756005548611173	0.040002665361395816	1.7375355987577092
lih	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
mgi	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
lik	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
lie	-0.09059425489008995	-0.1274998215955222	-0.08144980818175687	-0.1384949545707569
lil	-0.09093404832009723	-1.3445273057330298	-0.08166391041657557	-1.3506925838410595
lif; lif	-0.07511020560985486	1.0112268793127217	-0.07111794973154759	1.0123472281368922
kmk	-0.09041736484783434	-0.004428778893752993	-0.08133835060188759	-0.01591232752299108
lin; lin	0.0017423471673374596	1.5374468143739959	-0.023268951489986235	1.5198442294568908
lgk	-0.0908883860068638	-0.694546558056062	-0.08163513880874884	-0.7032913281794113
lpo	-0.08065550274847252	0.8828166691341734	-0.07518744741514734	0.867812027677192
aij	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
lis; lis; lis; lis	-0.052159751057667944	1.2780221025899972	-0.057232408909226665	1.261449061970958
lit; lit; sgs	0.03432508157862917	1.6271468417889035	-0.0027387244817366836	1.6091882763211165
lzl	-0.09093919047248838	-1.9924930111920984	-0.081667150462502	-1.9960867941144536
olo; olo	-0.0896740152981695	0.25905216868647934	-0.08086996956276245	0.24652297831646497
loq	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
log	-0.08230099151364097	0.8309023144783795	-0.07622426211160586	0.8161036986056844
yaz	-0.08188961932234887	0.8447538142769693	-0.07596505843749123	0.8299002278020551
ycl	-0.07530766426167507	1.007489330363532	-0.07181779965165709	0.9919899171224335
lom	-0.07863977901114118	0.9361094429750083	-0.07391734941198563	0.9208933055851274
lmo; lmo	0.0696187587305359	1.7010579820526541	0.019499654738928302	1.6828060952875288
lgu	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
los	-0.09090772049985453	-0.834825863837056	-0.08164732138143223	-0.8430139261648745
crc	-0.09093956070746055	-2.2386406362980784	-0.0816673837458087	-2.2412575659277474
uvl	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
njh	-0.08357624530664652	0.7833446281687061	-0.07702779350136123	0.7687347481509441
loj	-0.0908892087512464	-0.6993452910160093	-0.08163565721609707	-0.7080710170470558
kml	-0.09047907067652816	-0.04184992554502481	-0.08137723115300478	-0.05318496585407642
clo	-0.09088715189028992	-0.6874904237011609	-0.08163436119772649	-0.6962631965650413
tac	-0.0905601109982127	-0.09944635245363846	-0.08142829427680537	-0.1105528174951107
loz; loz; loz; loz	-0.06074508868993432	1.2035122743529434	-0.06264198958799908	1.1872349309644563
lex	-0.09019933758644952	0.09941223689719668	-0.08120097265460682	0.08751658826030029
knb	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
lch; lch	-0.0732672581928662	1.0440187951187387	-0.07053214942804852	1.028374412256622
lud	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
lgg; lgg	-0.011133602420105639	1.4929102340309504	-0.03138202648977426	1.4754843955079426
ruf	-0.074320371002574	1.025724875488771	-0.07119571083378197	1.010153093268724
smj; smj	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
