"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"6654",1494,-0.9,0.26,-1.41,-0.9,-0.39,-0.89,0,"Phylogenetic+Spatial: local+Vehicularity"
"6655",1495,-1.07,0.28,-1.62,-1.07,-0.53,-1.06,0,"Phylogenetic+Spatial: local+Vehicularity"
"6656",1496,-0.95,0.27,-1.49,-0.95,-0.42,-0.95,0,"Phylogenetic+Spatial: local+Vehicularity"
"6657",1497,-1,0.27,-1.54,-1,-0.47,-1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6658",1498,-0.62,0.27,-1.15,-0.62,-0.08,-0.62,0,"Phylogenetic+Spatial: local+Vehicularity"
"6659",1499,-0.49,0.27,-1.02,-0.49,0.05,-0.49,0,"Phylogenetic+Spatial: local+Vehicularity"
"6660",1500,-0.48,0.26,-1,-0.48,0.04,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6661",1501,-0.82,0.27,-1.35,-0.82,-0.29,-0.82,0,"Phylogenetic+Spatial: local+Vehicularity"
"6662",1502,-0.39,0.27,-0.91,-0.39,0.13,-0.39,0,"Phylogenetic+Spatial: local+Vehicularity"
"6663",1503,-0.38,0.27,-0.9,-0.38,0.15,-0.38,0,"Phylogenetic+Spatial: local+Vehicularity"
"6664",1504,-0.55,0.26,-1.06,-0.55,-0.04,-0.55,0,"Phylogenetic+Spatial: local+Vehicularity"
"6665",1505,-0.59,0.26,-1.1,-0.59,-0.07,-0.59,0,"Phylogenetic+Spatial: local+Vehicularity"
"6666",1506,-0.62,0.27,-1.15,-0.62,-0.08,-0.62,0,"Phylogenetic+Spatial: local+Vehicularity"
"6667",1507,-0.77,0.27,-1.31,-0.77,-0.24,-0.77,0,"Phylogenetic+Spatial: local+Vehicularity"
"6668",1508,-0.89,0.28,-1.44,-0.89,-0.36,-0.89,0,"Phylogenetic+Spatial: local+Vehicularity"
"6669",1509,-0.66,0.27,-1.2,-0.66,-0.12,-0.66,0,"Phylogenetic+Spatial: local+Vehicularity"
"6670",1510,-0.5,0.28,-1.04,-0.5,0.04,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6671",1511,-0.99,0.28,-1.54,-0.98,-0.44,-0.98,0,"Phylogenetic+Spatial: local+Vehicularity"
"6672",1512,-0.95,0.25,-1.44,-0.94,-0.45,-0.94,0,"Phylogenetic+Spatial: local+Vehicularity"
"6673",1513,-1.11,0.25,-1.6,-1.11,-0.63,-1.1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6674",1514,-1.2,0.25,-1.69,-1.19,-0.71,-1.19,0,"Phylogenetic+Spatial: local+Vehicularity"
"6675",1515,-1.24,0.26,-1.75,-1.24,-0.74,-1.23,0,"Phylogenetic+Spatial: local+Vehicularity"
"6676",1516,-1.18,0.26,-1.69,-1.18,-0.69,-1.18,0,"Phylogenetic+Spatial: local+Vehicularity"
"6677",1517,-0.72,0.25,-1.22,-0.72,-0.22,-0.72,0,"Phylogenetic+Spatial: local+Vehicularity"
"6678",1518,-0.78,0.25,-1.28,-0.78,-0.28,-0.78,0,"Phylogenetic+Spatial: local+Vehicularity"
"6679",1519,-1.02,0.25,-1.51,-1.02,-0.54,-1.02,0,"Phylogenetic+Spatial: local+Vehicularity"
"6680",1520,-1,0.25,-1.48,-1,-0.52,-0.99,0,"Phylogenetic+Spatial: local+Vehicularity"
"6681",1521,-0.78,0.27,-1.3,-0.78,-0.25,-0.78,0,"Phylogenetic+Spatial: local+Vehicularity"
"6682",1522,-0.59,0.27,-1.11,-0.59,-0.06,-0.59,0,"Phylogenetic+Spatial: local+Vehicularity"
"6683",1523,-0.74,0.26,-1.26,-0.74,-0.23,-0.74,0,"Phylogenetic+Spatial: local+Vehicularity"
"6684",1524,-0.92,0.27,-1.46,-0.92,-0.39,-0.92,0,"Phylogenetic+Spatial: local+Vehicularity"
"6685",1525,-0.92,0.28,-1.46,-0.92,-0.38,-0.91,0,"Phylogenetic+Spatial: local+Vehicularity"
"6686",1526,-1.28,0.27,-1.81,-1.27,-0.75,-1.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6687",1527,-1.28,0.27,-1.81,-1.27,-0.75,-1.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6688",1528,-0.35,0.28,-0.9,-0.35,0.21,-0.35,0,"Phylogenetic+Spatial: local+Vehicularity"
"6689",1529,-0.33,0.29,-0.88,-0.33,0.24,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6690",1530,-0.76,0.28,-1.3,-0.76,-0.22,-0.76,0,"Phylogenetic+Spatial: local+Vehicularity"
"6691",1531,-0.81,0.24,-1.29,-0.81,-0.34,-0.81,0,"Phylogenetic+Spatial: local+Vehicularity"
"6692",1532,-0.82,0.24,-1.29,-0.82,-0.35,-0.82,0,"Phylogenetic+Spatial: local+Vehicularity"
"6693",1533,-0.79,0.25,-1.28,-0.79,-0.3,-0.79,0,"Phylogenetic+Spatial: local+Vehicularity"
"6694",1534,-0.88,0.26,-1.39,-0.88,-0.37,-0.88,0,"Phylogenetic+Spatial: local+Vehicularity"
"6695",1535,-0.31,0.27,-0.84,-0.31,0.23,-0.31,0,"Phylogenetic+Spatial: local+Vehicularity"
"6696",1536,-0.29,0.27,-0.82,-0.29,0.25,-0.29,0,"Phylogenetic+Spatial: local+Vehicularity"
"6697",1537,-0.43,0.27,-0.96,-0.43,0.11,-0.43,0,"Phylogenetic+Spatial: local+Vehicularity"
"6698",1538,-0.38,0.26,-0.88,-0.38,0.13,-0.38,0,"Phylogenetic+Spatial: local+Vehicularity"
"6699",1539,-0.43,0.26,-0.94,-0.43,0.07,-0.43,0,"Phylogenetic+Spatial: local+Vehicularity"
"6700",1540,-0.51,0.26,-1.02,-0.51,0.01,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6701",1541,-0.4,0.26,-0.91,-0.4,0.12,-0.4,0,"Phylogenetic+Spatial: local+Vehicularity"
"6702",1542,-0.45,0.26,-0.96,-0.45,0.07,-0.45,0,"Phylogenetic+Spatial: local+Vehicularity"
"6703",1543,-0.48,0.26,-0.99,-0.48,0.03,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6704",1544,-0.35,0.26,-0.86,-0.35,0.17,-0.35,0,"Phylogenetic+Spatial: local+Vehicularity"
"6705",1545,-0.4,0.25,-0.89,-0.4,0.09,-0.4,0,"Phylogenetic+Spatial: local+Vehicularity"
"6706",1546,-0.4,0.25,-0.88,-0.4,0.09,-0.4,0,"Phylogenetic+Spatial: local+Vehicularity"
"6707",1547,-0.36,0.25,-0.86,-0.36,0.14,-0.36,0,"Phylogenetic+Spatial: local+Vehicularity"
"6708",1548,-0.38,0.25,-0.88,-0.38,0.12,-0.38,0,"Phylogenetic+Spatial: local+Vehicularity"
"6709",1549,-0.36,0.26,-0.87,-0.36,0.14,-0.36,0,"Phylogenetic+Spatial: local+Vehicularity"
"6710",1550,-0.3,0.26,-0.81,-0.3,0.21,-0.3,0,"Phylogenetic+Spatial: local+Vehicularity"
"6711",1551,-0.21,0.26,-0.73,-0.21,0.3,-0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6712",1552,-0.14,0.26,-0.66,-0.15,0.38,-0.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6713",1553,-0.2,0.26,-0.71,-0.2,0.32,-0.2,0,"Phylogenetic+Spatial: local+Vehicularity"
"6714",1554,-0.28,0.26,-0.78,-0.28,0.24,-0.28,0,"Phylogenetic+Spatial: local+Vehicularity"
"6715",1555,-0.13,0.26,-0.64,-0.13,0.39,-0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6716",1556,-0.15,0.26,-0.66,-0.15,0.36,-0.16,0,"Phylogenetic+Spatial: local+Vehicularity"
"6717",1557,-0.24,0.26,-0.74,-0.24,0.27,-0.24,0,"Phylogenetic+Spatial: local+Vehicularity"
"6718",1558,-0.4,0.26,-0.91,-0.4,0.11,-0.4,0,"Phylogenetic+Spatial: local+Vehicularity"
"6719",1559,-0.14,0.24,-0.61,-0.14,0.34,-0.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6720",1560,-0.12,0.24,-0.59,-0.12,0.36,-0.12,0,"Phylogenetic+Spatial: local+Vehicularity"
"6721",1561,-0.1,0.24,-0.57,-0.1,0.38,-0.1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6722",1562,-0.47,0.26,-0.99,-0.47,0.05,-0.47,0,"Phylogenetic+Spatial: local+Vehicularity"
"6723",1563,-0.29,0.27,-0.82,-0.29,0.25,-0.29,0,"Phylogenetic+Spatial: local+Vehicularity"
"6724",1564,-0.41,0.24,-0.88,-0.41,0.06,-0.41,0,"Phylogenetic+Spatial: local+Vehicularity"
"6725",1565,-0.42,0.24,-0.89,-0.42,0.05,-0.42,0,"Phylogenetic+Spatial: local+Vehicularity"
"6726",1566,-0.52,0.24,-1,-0.52,-0.04,-0.52,0,"Phylogenetic+Spatial: local+Vehicularity"
"6727",1567,-0.48,0.24,-0.95,-0.48,0,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6728",1568,-0.18,0.25,-0.67,-0.18,0.32,-0.18,0,"Phylogenetic+Spatial: local+Vehicularity"
"6729",1569,-0.19,0.25,-0.68,-0.19,0.3,-0.19,0,"Phylogenetic+Spatial: local+Vehicularity"
"6730",1570,-0.33,0.23,-0.79,-0.33,0.13,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6731",1571,-0.3,0.23,-0.76,-0.3,0.16,-0.31,0,"Phylogenetic+Spatial: local+Vehicularity"
"6732",1572,-0.27,0.23,-0.73,-0.27,0.18,-0.28,0,"Phylogenetic+Spatial: local+Vehicularity"
"6733",1573,-0.26,0.23,-0.72,-0.26,0.2,-0.26,0,"Phylogenetic+Spatial: local+Vehicularity"
"6734",1574,-0.36,0.23,-0.82,-0.36,0.1,-0.36,0,"Phylogenetic+Spatial: local+Vehicularity"
"6735",1575,-0.31,0.24,-0.78,-0.31,0.17,-0.31,0,"Phylogenetic+Spatial: local+Vehicularity"
"6736",1576,-0.5,0.26,-1.01,-0.5,0.01,-0.5,0,"Phylogenetic+Spatial: local+Vehicularity"
"6737",1577,-0.47,0.28,-1.02,-0.47,0.09,-0.47,0,"Phylogenetic+Spatial: local+Vehicularity"
"6738",1578,-0.41,0.28,-0.96,-0.41,0.15,-0.41,0,"Phylogenetic+Spatial: local+Vehicularity"
"6739",1579,-0.51,0.3,-1.08,-0.51,0.07,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6740",1580,-0.41,0.3,-0.99,-0.41,0.18,-0.41,0,"Phylogenetic+Spatial: local+Vehicularity"
"6741",1581,-0.25,0.33,-0.89,-0.25,0.4,-0.25,0,"Phylogenetic+Spatial: local+Vehicularity"
"6742",1582,-0.62,0.32,-1.25,-0.62,0.01,-0.62,0,"Phylogenetic+Spatial: local+Vehicularity"
"6743",1583,-0.72,0.32,-1.35,-0.72,-0.09,-0.72,0,"Phylogenetic+Spatial: local+Vehicularity"
"6744",1584,-0.1,0.33,-0.75,-0.11,0.55,-0.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6745",1585,-0.25,0.3,-0.84,-0.25,0.34,-0.25,0,"Phylogenetic+Spatial: local+Vehicularity"
"6746",1586,-0.25,0.3,-0.83,-0.25,0.33,-0.25,0,"Phylogenetic+Spatial: local+Vehicularity"
"6747",1587,-0.27,0.3,-0.85,-0.27,0.32,-0.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6748",1588,-0.22,0.3,-0.81,-0.22,0.38,-0.21,0,"Phylogenetic+Spatial: local+Vehicularity"
"6749",1589,-0.26,0.32,-0.89,-0.26,0.38,-0.26,0,"Phylogenetic+Spatial: local+Vehicularity"
"6750",1590,-0.98,0.25,-1.48,-0.98,-0.5,-0.98,0,"Phylogenetic+Spatial: local+Vehicularity"
"6751",1591,-0.85,0.25,-1.34,-0.85,-0.37,-0.85,0,"Phylogenetic+Spatial: local+Vehicularity"
"6752",1592,-0.91,0.25,-1.4,-0.91,-0.43,-0.91,0,"Phylogenetic+Spatial: local+Vehicularity"
"6753",1593,-1,0.25,-1.49,-1,-0.52,-1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6754",1594,-1.02,0.25,-1.51,-1.02,-0.54,-1.02,0,"Phylogenetic+Spatial: local+Vehicularity"
"6755",1595,-0.53,0.26,-1.03,-0.53,-0.02,-0.53,0,"Phylogenetic+Spatial: local+Vehicularity"
"6756",1596,-1.15,0.26,-1.66,-1.15,-0.65,-1.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6757",1597,-1.19,0.25,-1.69,-1.19,-0.7,-1.19,0,"Phylogenetic+Spatial: local+Vehicularity"
"6758",1598,-1.1,0.26,-1.62,-1.1,-0.6,-1.1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6759",1599,-1.16,0.26,-1.68,-1.16,-0.65,-1.16,0,"Phylogenetic+Spatial: local+Vehicularity"
"6760",1600,-1.11,0.27,-1.64,-1.11,-0.59,-1.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6761",1601,-1.08,0.25,-1.57,-1.08,-0.59,-1.08,0,"Phylogenetic+Spatial: local+Vehicularity"
"6762",1602,-1.16,0.25,-1.66,-1.16,-0.67,-1.16,0,"Phylogenetic+Spatial: local+Vehicularity"
"6763",1603,-1.08,0.24,-1.56,-1.08,-0.6,-1.08,0,"Phylogenetic+Spatial: local+Vehicularity"
"6764",1604,-1.17,0.25,-1.66,-1.17,-0.68,-1.17,0,"Phylogenetic+Spatial: local+Vehicularity"
"6765",1605,-1.19,0.25,-1.68,-1.19,-0.69,-1.18,0,"Phylogenetic+Spatial: local+Vehicularity"
"6766",1606,-1.22,0.25,-1.72,-1.22,-0.73,-1.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6767",1607,-1.31,0.24,-1.78,-1.31,-0.85,-1.31,0,"Phylogenetic+Spatial: local+Vehicularity"
"6768",1608,-1.27,0.24,-1.74,-1.27,-0.8,-1.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6769",1609,-1.23,0.24,-1.7,-1.23,-0.77,-1.23,0,"Phylogenetic+Spatial: local+Vehicularity"
"6770",1610,-1.27,0.24,-1.75,-1.27,-0.8,-1.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6771",1611,-1.23,0.24,-1.71,-1.23,-0.75,-1.23,0,"Phylogenetic+Spatial: local+Vehicularity"
"6772",1612,-1.14,0.25,-1.64,-1.14,-0.66,-1.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6773",1613,-0.86,0.25,-1.35,-0.86,-0.37,-0.85,0,"Phylogenetic+Spatial: local+Vehicularity"
"6774",1614,-1.1,0.24,-1.58,-1.1,-0.62,-1.1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6775",1615,-1.05,0.24,-1.52,-1.05,-0.57,-1.04,0,"Phylogenetic+Spatial: local+Vehicularity"
"6776",1616,-1.13,0.25,-1.62,-1.13,-0.64,-1.12,0,"Phylogenetic+Spatial: local+Vehicularity"
"6777",1617,-0.28,0.27,-0.81,-0.28,0.26,-0.28,0,"Phylogenetic+Spatial: local+Vehicularity"
"6778",1618,-0.26,0.27,-0.79,-0.26,0.28,-0.26,0,"Phylogenetic+Spatial: local+Vehicularity"
"6779",1619,0,0.3,-0.57,0,0.58,-0.01,0,"Phylogenetic+Spatial: local+Vehicularity"
"6780",1620,-0.18,0.29,-0.75,-0.18,0.39,-0.19,0,"Phylogenetic+Spatial: local+Vehicularity"
"6781",1621,-0.64,0.26,-1.16,-0.64,-0.12,-0.64,0,"Phylogenetic+Spatial: local+Vehicularity"
"6782",1622,-0.63,0.26,-1.15,-0.63,-0.11,-0.63,0,"Phylogenetic+Spatial: local+Vehicularity"
"6783",1623,-0.48,0.28,-1.04,-0.48,0.07,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6784",1624,-0.57,0.28,-1.13,-0.57,-0.02,-0.57,0,"Phylogenetic+Spatial: local+Vehicularity"
"6785",1625,-0.32,0.27,-0.84,-0.33,0.2,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6786",1626,-0.27,0.27,-0.79,-0.27,0.26,-0.27,0,"Phylogenetic+Spatial: local+Vehicularity"
"6787",1627,-0.29,0.27,-0.82,-0.29,0.25,-0.29,0,"Phylogenetic+Spatial: local+Vehicularity"
"6788",1628,-0.12,0.27,-0.64,-0.12,0.41,-0.12,0,"Phylogenetic+Spatial: local+Vehicularity"
"6789",1629,-0.1,0.27,-0.63,-0.1,0.43,-0.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6790",1630,-0.12,0.27,-0.65,-0.12,0.42,-0.12,0,"Phylogenetic+Spatial: local+Vehicularity"
"6791",1631,0,0.27,-0.54,0,0.54,-0.01,0,"Phylogenetic+Spatial: local+Vehicularity"
"6792",1632,-0.17,0.27,-0.7,-0.17,0.36,-0.17,0,"Phylogenetic+Spatial: local+Vehicularity"
"6793",1633,-0.07,0.27,-0.61,-0.08,0.46,-0.08,0,"Phylogenetic+Spatial: local+Vehicularity"
"6794",1634,-0.39,0.27,-0.92,-0.39,0.14,-0.39,0,"Phylogenetic+Spatial: local+Vehicularity"
"6795",1635,-0.15,0.27,-0.68,-0.15,0.38,-0.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6796",1636,-0.33,0.28,-0.87,-0.33,0.21,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6797",1637,-0.52,0.28,-1.07,-0.52,0.03,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6798",1638,-0.16,0.25,-0.65,-0.16,0.33,-0.16,0,"Phylogenetic+Spatial: local+Vehicularity"
"6799",1639,-0.14,0.25,-0.63,-0.14,0.35,-0.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6800",1640,-0.01,0.26,-0.51,-0.01,0.51,-0.01,0,"Phylogenetic+Spatial: local+Vehicularity"
"6801",1641,0.11,0.25,-0.38,0.11,0.6,0.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6802",1642,0.14,0.25,-0.36,0.14,0.64,0.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6803",1643,0.2,0.26,-0.31,0.2,0.71,0.2,0,"Phylogenetic+Spatial: local+Vehicularity"
"6804",1644,0.14,0.26,-0.37,0.14,0.64,0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6805",1645,-0.13,0.25,-0.63,-0.13,0.37,-0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6806",1646,-0.13,0.26,-0.63,-0.13,0.37,-0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6807",1647,-0.44,0.27,-0.96,-0.44,0.09,-0.44,0,"Phylogenetic+Spatial: local+Vehicularity"
"6808",1648,-0.33,0.26,-0.85,-0.33,0.19,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6809",1649,-0.28,0.27,-0.8,-0.28,0.24,-0.28,0,"Phylogenetic+Spatial: local+Vehicularity"
"6810",1650,-0.32,0.26,-0.84,-0.32,0.2,-0.32,0,"Phylogenetic+Spatial: local+Vehicularity"
"6811",1651,-0.52,0.27,-1.04,-0.52,0,-0.52,0,"Phylogenetic+Spatial: local+Vehicularity"
"6812",1652,-0.35,0.27,-0.88,-0.35,0.18,-0.35,0,"Phylogenetic+Spatial: local+Vehicularity"
"6813",1653,-0.33,0.26,-0.85,-0.33,0.18,-0.33,0,"Phylogenetic+Spatial: local+Vehicularity"
"6814",1654,-0.39,0.26,-0.9,-0.39,0.13,-0.39,0,"Phylogenetic+Spatial: local+Vehicularity"
"6815",1655,-0.45,0.27,-0.97,-0.45,0.07,-0.45,0,"Phylogenetic+Spatial: local+Vehicularity"
"6816",1656,-0.34,0.27,-0.87,-0.34,0.2,-0.34,0,"Phylogenetic+Spatial: local+Vehicularity"
"6817",1657,-0.29,0.27,-0.82,-0.29,0.25,-0.29,0,"Phylogenetic+Spatial: local+Vehicularity"
"6818",1658,0.13,0.26,-0.39,0.13,0.65,0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6819",1659,0.14,0.26,-0.38,0.14,0.66,0.13,0,"Phylogenetic+Spatial: local+Vehicularity"
"6820",1660,0.05,0.27,-0.47,0.05,0.58,0.05,0,"Phylogenetic+Spatial: local+Vehicularity"
"6821",1661,-0.03,0.26,-0.55,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: local+Vehicularity"
"6822",1662,-0.04,0.25,-0.53,-0.04,0.45,-0.04,0,"Phylogenetic+Spatial: local+Vehicularity"
"6823",1663,-0.11,0.25,-0.6,-0.11,0.38,-0.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6824",1664,-0.08,0.25,-0.57,-0.08,0.42,-0.08,0,"Phylogenetic+Spatial: local+Vehicularity"
"6825",1665,-0.03,0.26,-0.55,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: local+Vehicularity"
"6826",1666,-0.03,0.27,-0.55,-0.03,0.5,-0.03,0,"Phylogenetic+Spatial: local+Vehicularity"
"6827",1667,0.08,0.27,-0.43,0.08,0.61,0.08,0,"Phylogenetic+Spatial: local+Vehicularity"
"6828",1668,0.1,0.27,-0.42,0.1,0.62,0.1,0,"Phylogenetic+Spatial: local+Vehicularity"
"6829",1669,0.23,0.27,-0.31,0.22,0.77,0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6830",1670,0.21,0.27,-0.32,0.21,0.74,0.2,0,"Phylogenetic+Spatial: local+Vehicularity"
"6831",1671,0.19,0.27,-0.34,0.19,0.72,0.19,0,"Phylogenetic+Spatial: local+Vehicularity"
"6832",1672,0.14,0.28,-0.4,0.14,0.69,0.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6833",1673,-0.05,0.25,-0.55,-0.05,0.44,-0.05,0,"Phylogenetic+Spatial: local+Vehicularity"
"6834",1674,-0.03,0.25,-0.52,-0.03,0.46,-0.03,0,"Phylogenetic+Spatial: local+Vehicularity"
"6835",1675,0.01,0.26,-0.5,0.01,0.51,0.01,0,"Phylogenetic+Spatial: local+Vehicularity"
"6836",1676,0.2,0.25,-0.29,0.2,0.7,0.2,0,"Phylogenetic+Spatial: local+Vehicularity"
"6837",1677,0.22,0.25,-0.27,0.22,0.72,0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6838",1678,0.22,0.26,-0.29,0.22,0.73,0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6839",1679,-0.28,0.29,-0.85,-0.28,0.29,-0.28,0,"Phylogenetic+Spatial: local+Vehicularity"
"6840",1680,-0.52,0.22,-0.95,-0.52,-0.1,-0.52,0,"Phylogenetic+Spatial: local+Vehicularity"
"6841",1681,-0.57,0.21,-0.99,-0.57,-0.16,-0.57,0,"Phylogenetic+Spatial: local+Vehicularity"
"6842",1682,-0.51,0.21,-0.93,-0.51,-0.09,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6843",1683,-0.51,0.21,-0.93,-0.51,-0.09,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6844",1684,-0.51,0.21,-0.91,-0.51,-0.1,-0.51,0,"Phylogenetic+Spatial: local+Vehicularity"
"6845",1685,-0.48,0.21,-0.88,-0.48,-0.07,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6846",1686,-0.48,0.21,-0.9,-0.48,-0.06,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6847",1687,-0.45,0.24,-0.92,-0.45,0.01,-0.45,0,"Phylogenetic+Spatial: local+Vehicularity"
"6848",1688,-0.58,0.26,-1.08,-0.58,-0.07,-0.58,0,"Phylogenetic+Spatial: local+Vehicularity"
"6849",1689,-0.57,0.26,-1.07,-0.57,-0.07,-0.57,0,"Phylogenetic+Spatial: local+Vehicularity"
"6850",1690,-0.68,0.23,-1.14,-0.68,-0.22,-0.68,0,"Phylogenetic+Spatial: local+Vehicularity"
"6851",1691,-0.66,0.23,-1.11,-0.66,-0.21,-0.66,0,"Phylogenetic+Spatial: local+Vehicularity"
"6852",1692,-0.66,0.23,-1.12,-0.66,-0.2,-0.66,0,"Phylogenetic+Spatial: local+Vehicularity"
"6853",1693,-0.53,0.24,-1,-0.53,-0.06,-0.53,0,"Phylogenetic+Spatial: local+Vehicularity"
"6854",1694,-0.44,0.26,-0.95,-0.44,0.07,-0.44,0,"Phylogenetic+Spatial: local+Vehicularity"
"6855",1695,-0.22,0.27,-0.76,-0.22,0.32,-0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6856",1696,-0.29,0.27,-0.82,-0.29,0.24,-0.29,0,"Phylogenetic+Spatial: local+Vehicularity"
"6857",1697,-0.21,0.27,-0.75,-0.22,0.32,-0.22,0,"Phylogenetic+Spatial: local+Vehicularity"
"6858",1698,-0.26,0.27,-0.79,-0.26,0.28,-0.26,0,"Phylogenetic+Spatial: local+Vehicularity"
"6859",1699,-0.11,0.28,-0.66,-0.11,0.45,-0.11,0,"Phylogenetic+Spatial: local+Vehicularity"
"6860",1700,-0.23,0.28,-0.77,-0.23,0.31,-0.23,0,"Phylogenetic+Spatial: local+Vehicularity"
"6861",1701,-0.74,0.31,-1.35,-0.74,-0.13,-0.74,0,"Phylogenetic+Spatial: local+Vehicularity"
"6862",1702,-0.32,0.29,-0.88,-0.32,0.25,-0.32,0,"Phylogenetic+Spatial: local+Vehicularity"
"6863",1703,-0.36,0.29,-0.92,-0.36,0.21,-0.36,0,"Phylogenetic+Spatial: local+Vehicularity"
"6864",1704,0.14,0.28,-0.42,0.14,0.69,0.14,0,"Phylogenetic+Spatial: local+Vehicularity"
"6865",1705,0.15,0.28,-0.4,0.15,0.71,0.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6866",1706,0.15,0.32,-0.47,0.15,0.78,0.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6867",1707,-0.38,0.28,-0.92,-0.38,0.16,-0.38,0,"Phylogenetic+Spatial: local+Vehicularity"
"6868",1708,-0.35,0.28,-0.89,-0.35,0.2,-0.35,0,"Phylogenetic+Spatial: local+Vehicularity"
"6869",1709,-0.23,0.29,-0.79,-0.23,0.33,-0.23,0,"Phylogenetic+Spatial: local+Vehicularity"
"6870",1710,-0.94,0.28,-1.5,-0.94,-0.39,-0.94,0,"Phylogenetic+Spatial: local+Vehicularity"
"6871",1711,-1,0.29,-1.56,-0.99,-0.44,-0.99,0,"Phylogenetic+Spatial: local+Vehicularity"
"6872",1712,-0.77,0.28,-1.32,-0.77,-0.23,-0.77,0,"Phylogenetic+Spatial: local+Vehicularity"
"6873",1713,-0.94,0.28,-1.49,-0.94,-0.4,-0.94,0,"Phylogenetic+Spatial: local+Vehicularity"
"6874",1714,-0.76,0.28,-1.32,-0.76,-0.21,-0.76,0,"Phylogenetic+Spatial: local+Vehicularity"
"6875",1715,-0.06,0.29,-0.62,-0.06,0.51,-0.06,0,"Phylogenetic+Spatial: local+Vehicularity"
"6876",1716,-0.15,0.29,-0.72,-0.15,0.42,-0.15,0,"Phylogenetic+Spatial: local+Vehicularity"
"6877",1717,-0.5,0.27,-1.02,-0.5,0.02,-0.5,0,"Phylogenetic+Spatial: local+Vehicularity"
"6878",1718,-0.48,0.27,-1,-0.48,0.04,-0.48,0,"Phylogenetic+Spatial: local+Vehicularity"
"6879",1719,-0.39,0.26,-0.9,-0.39,0.12,-0.39,0,"Phylogenetic+Spatial: local+Vehicularity"
"6880",1720,-0.47,0.26,-0.98,-0.47,0.03,-0.47,0,"Phylogenetic+Spatial: local+Vehicularity"
"6881",1721,-0.41,0.28,-0.96,-0.41,0.13,-0.41,0,"Phylogenetic+Spatial: local+Vehicularity"
"6882",1722,-0.31,0.27,-0.83,-0.31,0.21,-0.31,0,"Phylogenetic+Spatial: local+Vehicularity"
