"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.1075...2366",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1076...2367",-0.09,0.05,-0.18,-0.09,0,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1077...2368",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1078...2369",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1079...2370",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.1080...2371",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.1081...2372",0.16,0.09,0.01,0.16,0.36,0.15,"L1 speakers (nonlinear)"
"fitted.Predictor.1082...2373",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1083...2374",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1084...2375",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1085...2376",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1086...2377",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1087...2378",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.1088...2379",0.01,0.05,-0.1,0.01,0.12,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1089...2380",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1090...2381",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1091...2382",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1092...2383",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1093...2384",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1094...2385",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1095...2386",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1096...2387",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1097...2388",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1098...2389",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1099...2390",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1100...2391",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1101...2392",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1102...2393",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1103...2394",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1104...2395",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1105...2396",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1106...2397",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1107...2398",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1108...2399",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1109...2400",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1110...2401",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1111...2402",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1112...2403",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1113...2404",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1114...2405",0.53,0.13,0.28,0.53,0.78,0.52,"L1 speakers (nonlinear)"
"fitted.Predictor.1115...2406",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1116...2407",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1117...2408",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1118...2409",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1119...2410",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1120...2411",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1121...2412",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1122...2413",0.44,0.11,0.24,0.43,0.66,0.43,"L1 speakers (nonlinear)"
"fitted.Predictor.1123...2414",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1124...2415",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1125...2416",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1126...2417",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1127...2418",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1128...2419",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1129...2420",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1130...2421",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1131...2422",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1132...2423",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1133...2424",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1134...2425",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1135...2426",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1136...2427",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1137...2428",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1138...2429",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1139...2430",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1140...2431",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1141...2432",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1142...2433",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1143...2434",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1144...2435",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1145...2436",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1146...2437",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1147...2438",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1148...2439",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1149...2440",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1150...2441",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1151...2442",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1152...2443",0.44,0.11,0.24,0.43,0.66,0.43,"L1 speakers (nonlinear)"
"fitted.Predictor.1153...2444",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1154...2445",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1155...2446",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1156...2447",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1157...2448",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.1158...2449",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1159...2450",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1160...2451",-0.09,0.05,-0.18,-0.09,0,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1161...2452",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1162...2453",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1163...2454",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1164...2455",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1165...2456",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1166...2457",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1167...2458",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1168...2459",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1169...2460",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1170...2461",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1171...2462",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1172...2463",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1173...2464",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1174...2465",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1175...2466",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1176...2467",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1177...2468",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1178...2469",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1179...2470",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1180...2471",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1181...2472",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1182...2473",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1183...2474",0.53,0.13,0.28,0.53,0.78,0.52,"L1 speakers (nonlinear)"
"fitted.Predictor.1184...2475",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1185...2476",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1186...2477",-0.09,0.05,-0.18,-0.09,0,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1187...2478",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1188...2479",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1189...2480",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1190...2481",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1191...2482",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1192...2483",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1193...2484",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1194...2485",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1195...2486",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1196...2487",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1197...2488",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1198...2489",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1199...2490",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1200...2491",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1201...2492",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1202...2493",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1203...2494",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.1204...2495",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1205...2496",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1206...2497",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1207...2498",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1208...2499",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1209...2500",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1210...2501",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1211...2502",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1212...2503",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1213...2504",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1214...2505",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1215...2506",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1216...2507",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1217...2508",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1218...2509",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1219...2510",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1220...2511",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1221...2512",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1222...2513",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1223...2514",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1224...2515",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1225...2516",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1226...2517",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1227...2518",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1228...2519",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1229...2520",0.01,0.05,-0.1,0.01,0.12,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1230...2521",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1231...2522",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1232...2523",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1233...2524",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1234...2525",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1235...2526",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1236...2527",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1237...2528",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1238...2529",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1239...2530",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1240...2531",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1241...2532",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1242...2533",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1243...2534",0.31,0.11,0.09,0.31,0.54,0.31,"L1 speakers (nonlinear)"
"fitted.Predictor.1244...2535",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1245...2536",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1246...2537",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1247...2538",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1248...2539",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1249...2540",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1250...2541",0.37,0.1,0.2,0.37,0.58,0.36,"L1 speakers (nonlinear)"
"fitted.Predictor.1251...2542",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1252...2543",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1253...2544",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1254...2545",-0.12,0.04,-0.2,-0.12,-0.03,-0.12,"L1 speakers (nonlinear)"
"fitted.Predictor.1255...2546",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1256...2547",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1257...2548",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1258...2549",-0.09,0.05,-0.18,-0.09,0,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1259...2550",0.01,0.05,-0.1,0.01,0.12,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1260...2551",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1261...2552",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1262...2553",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1263...2554",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1264...2555",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1265...2556",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1266...2557",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1267...2558",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1268...2559",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1269...2560",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1270...2561",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1271...2562",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1272...2563",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1273...2564",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1274...2565",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1275...2566",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1276...2567",-0.1,0.04,-0.19,-0.1,-0.02,-0.1,"L1 speakers (nonlinear)"
"fitted.Predictor.1277...2568",0.18,0.06,0.06,0.18,0.31,0.18,"L1 speakers (nonlinear)"
"fitted.Predictor.1278...2569",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1279...2570",0.26,0.07,0.12,0.26,0.42,0.25,"L1 speakers (nonlinear)"
"fitted.Predictor.1280...2571",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1281...2572",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1282...2573",-0.11,0.04,-0.19,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1283...2574",-0.04,0.05,-0.14,-0.04,0.05,-0.04,"L1 speakers (nonlinear)"
"fitted.Predictor.1284...2575",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1285...2576",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1286...2577",-0.11,0.04,-0.2,-0.11,-0.03,-0.11,"L1 speakers (nonlinear)"
"fitted.Predictor.1287...2578",0.44,0.11,0.24,0.43,0.66,0.43,"L1 speakers (nonlinear)"
"fitted.Predictor.1288...2579",0.09,0.06,-0.03,0.09,0.19,0.09,"L1 speakers (nonlinear)"
"fitted.Predictor.1289...2580",-0.08,0.05,-0.17,-0.08,0.01,-0.08,"L1 speakers (nonlinear)"
"fitted.Predictor.1290...2581",0.01,0.05,-0.11,0.01,0.1,0.01,"L1 speakers (nonlinear)"
"fitted.Predictor.1291...2582",-0.05,0.05,-0.16,-0.05,0.04,-0.05,"L1 speakers (nonlinear)"
"fitted.Predictor.0001...2583",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0002...2584",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0003...2585",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0004...2586",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0005...2587",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0006...2588",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0007...2589",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0008...2590",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0009...2591",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0010...2592",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0011...2593",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0012...2594",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0013...2595",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0014...2596",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0015...2597",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0016...2598",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0017...2599",0.26,0.09,0.09,0.26,0.43,0.26,"Vehicularity"
"fitted.Predictor.0018...2600",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0019...2601",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0020...2602",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0021...2603",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0022...2604",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
"fitted.Predictor.0023...2605",-0.03,0.03,-0.09,-0.03,0.03,-0.03,"Vehicularity"
